voteId,title,url,date,time,turnout,govWins,jacqui_lambie,glenn_lazarus,david_leyonhjelm,john_madigan,ricky_muir,nick_xenophon,dio_wang,bob_day
3235,Regulations and Determinations — Australian Meat and Live—stock Industry (Export of Live—stock to Egypt) Repeal Order 2014 - Put the motion (for disallowance),https://theyvoteforyou.org.au/divisions/senate/2014-06-19/5,2014-06-19,,73.7,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3236,Regulations and Determinations — Australian Meat and Live—stock Industry (Export of Live—stock to Egypt) Repeal Order 2014 — Disallow motion,https://theyvoteforyou.org.au/divisions/senate/2014-06-19/6,2014-06-19,,61.8,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3239,Clean Energy Finance Corporation (Abolition) Bill 2013 [No. 2] - Second Reading - Read a second time,https://theyvoteforyou.org.au/divisions/senate/2014-06-18/1,2014-06-18,11:46 AM,82.9,gov_loses,absent,absent,absent,absent,absent,labor,absent,absent
3241,Family Assistance Legislation Amendment (Child Care Measures) Bill 2014 - Second Reading - Find other means to raise revenue,https://theyvoteforyou.org.au/divisions/senate/2014-06-23/1,2014-06-23,12:42 PM,67.1,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3242,Family Assistance Legislation Amendment (Child Care Measures) Bill 2014 - Second Reading - Read a second time,https://theyvoteforyou.org.au/divisions/senate/2014-06-23/2,2014-06-23,12:46 PM,65.8,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3243,Family Assistance Legislation Amendment (Child Care Measures) Bill 2014 - Third Reading - Read a third time,https://theyvoteforyou.org.au/divisions/senate/2014-06-23/3,2014-06-23,12:59 PM,64.5,gov_wins,absent,absent,absent,absent,absent,greens,absent,absent
3244,Motions — Iraq,https://theyvoteforyou.org.au/divisions/senate/2014-06-23/4,2014-06-23,4:07 PM,65.8,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3245,Bills — Infrastructure Australia Amendment Bill 2013; in Committee,https://theyvoteforyou.org.au/divisions/senate/2014-06-23/5,2014-06-23,8:55 PM,77.6,gov_loses,absent,absent,absent,absent,absent,labor,absent,absent
3246,Bills — Infrastructure Australia Amendment Bill 2013; in Committee,https://theyvoteforyou.org.au/divisions/senate/2014-06-23/6,2014-06-23,9:38 PM,60.5,gov_wins,absent,absent,absent,absent,absent,greens,absent,absent
3262,Bills — Environment Protection and Biodiversity Conservation Amendment (Cost Recovery) Bill 2014; Third Reading,https://theyvoteforyou.org.au/divisions/senate/2014-06-24/1,2014-06-24,1:20 PM,63.2,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3263,Bills — Australian Workforce and Productivity Agency Repeal Bill 2014; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2014-06-24/2,2014-06-24,2:01 PM,86.8,gov_loses,absent,absent,absent,absent,absent,labor,absent,absent
3264,Bills — Australian Workforce and Productivity Agency Repeal Bill 2014; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2014-06-24/3,2014-06-24,2:05 PM,90.8,gov_wins,absent,absent,absent,absent,absent,greens,absent,absent
3276,Agricultural and Veterinary Chemicals Legislation Amendment (Removing Re-approval and Re-registration) Bill 2014 - Second Reading - Read a second time,https://theyvoteforyou.org.au/divisions/senate/2014-06-25/1,2014-06-25,12:32 PM,65.8,gov_wins,absent,absent,absent,absent,absent,greens,absent,absent
3277,Documents — Roe 8 Highway; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2014-06-25/2,2014-06-25,3:47 PM,78.9,gov_loses,absent,absent,absent,absent,absent,labor,absent,absent
3278,Committees — Health Committee; Appointment,https://theyvoteforyou.org.au/divisions/senate/2014-06-25/3,2014-06-25,3:52 PM,80.3,gov_loses,absent,absent,absent,absent,absent,labor,absent,absent
3279,Motions — Tasmanian Wilderness World Heritage Area,https://theyvoteforyou.org.au/divisions/senate/2014-06-25/4,2014-06-25,3:56 PM,80.3,gov_loses,absent,absent,absent,absent,absent,labor,absent,absent
3280,Motions — Solar Energy,https://theyvoteforyou.org.au/divisions/senate/2014-06-25/5,2014-06-25,4:00 PM,76.3,gov_wins,absent,absent,absent,absent,absent,greens,absent,absent
3281,Motions — Suspension of Standing Orders,https://theyvoteforyou.org.au/divisions/senate/2014-06-25/6,2014-06-25,4:26 PM,78.9,gov_loses,absent,absent,absent,labor,absent,labor,absent,absent
3282,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2014-06-25/7,2014-06-25,4:29 PM,80.3,gov_loses,absent,absent,absent,labor,absent,labor,absent,absent
3283,Motions — Estimates Committees,https://theyvoteforyou.org.au/divisions/senate/2014-06-25/8,2014-06-25,4:33 PM,77.6,gov_loses,absent,absent,absent,absent,absent,labor,absent,absent
3289,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2014-06-26/1,2014-06-26,12:21 PM,86.8,gov_loses,absent,absent,absent,government,absent,absent,absent,absent
3290,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2014-06-26/2,2014-06-26,12:24 PM,86.8,gov_loses,absent,absent,absent,government,absent,absent,absent,absent
3291,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2014-06-26/3,2014-06-26,12:29 PM,86.8,gov_loses,absent,absent,absent,government,absent,absent,absent,absent
3292,Motions - Youth Mental Health - Redirect chaplaincy funding to qualified mental health workers,https://theyvoteforyou.org.au/divisions/senate/2014-06-26/4,2014-06-26,12:51 PM,61.8,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3293,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] and related bills - First Reading - Proceed without formality,https://theyvoteforyou.org.au/divisions/senate/2014-07-07/1,2014-07-07,1:25 PM,89.5,gov_loses,labor,labor,government,government,labor,labor,labor,government
3294,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] and related bills - First Reading - Consider bills together,https://theyvoteforyou.org.au/divisions/senate/2014-07-07/2,2014-07-07,1:29 PM,89.5,gov_loses,labor,labor,government,government,labor,labor,labor,government
3295,Motions — Suspension of Standing Orders,https://theyvoteforyou.org.au/divisions/senate/2014-07-07/3,2014-07-07,4:26 PM,75.0,gov_wins,government,government,government,absent,government,absent,government,government
3296,Business — Consideration of Legislation,https://theyvoteforyou.org.au/divisions/senate/2014-07-07/4,2014-07-07,6:15 PM,85.5,gov_wins,government,government,government,absent,government,labor,government,government
3297,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2014-07-07/5,2014-07-07,8:37 PM,90.8,gov_wins,government,government,government,government,government,absent,government,government
3298,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2014-07-07/6,2014-07-07,8:42 PM,90.8,gov_wins,government,government,government,government,government,absent,government,government
3299,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2014-07-07/7,2014-07-07,8:45 PM,90.8,gov_wins,government,government,government,government,government,absent,government,government
3300,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2014-07-07/8,2014-07-07,8:49 PM,90.8,gov_wins,government,government,government,government,government,absent,government,government
3301,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] and related bills - Declaration of Urgency - Consider these bills urgent,https://theyvoteforyou.org.au/divisions/senate/2014-07-09/1,2014-07-09,9:47 AM,94.7,gov_wins,government,government,government,labor,labor,labor,government,government
3302,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] and related bills - Second Reading - In favour of an emissions trading scheme,https://theyvoteforyou.org.au/divisions/senate/2014-07-09/2,2014-07-09,11:25 AM,97.4,gov_wins,government,government,government,government,government,government,government,government
3303,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] and related bills - Second Reading - Reject the bills,https://theyvoteforyou.org.au/divisions/senate/2014-07-09/3,2014-07-09,11:29 AM,96.1,gov_wins,government,government,government,government,government,government,government,government
3304,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] and related bills - Second Reading - Review the National Electricity Rules,https://theyvoteforyou.org.au/divisions/senate/2014-07-09/4,2014-07-09,11:39 AM,97.4,gov_loses,government,government,government,labor,government,labor,government,government
3305,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] and related bills - Second Reading - Read a second time,https://theyvoteforyou.org.au/divisions/senate/2014-07-09/5,2014-07-09,11:46 AM,96.1,gov_wins,government,government,government,government,government,government,government,government
3306,Clean Energy (Income Tax Rates and Other Amendments) Bill 2013 [No.2] - Second Reading - Read a second time,https://theyvoteforyou.org.au/divisions/senate/2014-07-09/6,2014-07-09,11:51 AM,96.1,gov_loses,labor,labor,labor,government,labor,labor,labor,labor
3307,Motions - Coal Seam Gas - Right to say no,https://theyvoteforyou.org.au/divisions/senate/2014-07-09/7,2014-07-09,3:51 PM,75.0,gov_wins,absent,absent,government,absent,absent,greens,absent,government
3308,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] and related bills - Declaration of Urgency - Declare bills urgent,https://theyvoteforyou.org.au/divisions/senate/2014-07-10/1,2014-07-10,9:52 AM,89.5,gov_wins,government,government,government,labor,government,labor,government,government
3309,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] and related bills - Declaration of Urgency - Put the question,https://theyvoteforyou.org.au/divisions/senate/2014-07-10/2,2014-07-10,9:56 AM,89.5,gov_wins,government,government,government,labor,government,labor,government,government
3310,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] and related bills - Declaration of Urgency - Allocate time for debate,https://theyvoteforyou.org.au/divisions/senate/2014-07-10/3,2014-07-10,9:59 AM,89.5,gov_wins,government,government,government,labor,government,labor,government,government
3311,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] - In Committee - Emissions trading scheme,https://theyvoteforyou.org.au/divisions/senate/2014-07-10/4,2014-07-10,11:08 AM,93.4,gov_wins,government,government,government,government,government,government,government,government
3312,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] - In Committee - Schedules 2 to 5,https://theyvoteforyou.org.au/divisions/senate/2014-07-10/5,2014-07-10,11:56 AM,92.1,gov_wins,government,government,government,government,government,government,government,government
3313,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] - In Committee - Emissions trading scheme (title and commencement),https://theyvoteforyou.org.au/divisions/senate/2014-07-10/6,2014-07-10,12:06 PM,94.7,gov_wins,government,government,government,government,government,government,government,government
3314,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] - In Committee - Schedule 5,https://theyvoteforyou.org.au/divisions/senate/2014-07-10/7,2014-07-10,12:12 PM,94.7,gov_loses,labor,labor,government,government,labor,government,labor,government
3315,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] and related bills - In Committee - Agree to bills,https://theyvoteforyou.org.au/divisions/senate/2014-07-10/8,2014-07-10,12:16 PM,94.7,gov_loses,labor,labor,government,government,labor,government,labor,government
3316,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 [No. 2] and related bills - In Committee - Adopt the committee's report and so reject the bills,https://theyvoteforyou.org.au/divisions/senate/2014-07-10/9,2014-07-10,12:23 PM,94.7,gov_loses,labor,labor,government,government,labor,government,labor,government
3317,Regulations and Determinations — Corporations Amendment (Streamlining Future of Financial Advice) Regulation 2014; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2014-07-10/10,2014-07-10,12:45 PM,81.6,gov_loses,labor,absent,government,labor,labor,labor,absent,government
3318,Questions without Notice: Take Note of Answers — Answers to Questions,https://theyvoteforyou.org.au/divisions/senate/2014-07-10/11,2014-07-10,3:39 PM,85.5,gov_loses,absent,absent,government,labor,labor,labor,absent,government
3327,Business — Suspension of Standing Orders,https://theyvoteforyou.org.au/divisions/senate/2014-07-14/1,2014-07-14,10:21 AM,84.2,gov_wins,government,government,government,government,government,government,government,government
3328,Business — Consideration of Legislation,https://theyvoteforyou.org.au/divisions/senate/2014-07-14/2,2014-07-14,,84.2,gov_wins,government,government,government,government,government,government,government,government
3329,Bills — G20 (Safety and Security) Complementary Bill 2014; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2014-07-14/3,2014-07-14,11:34 AM,67.1,gov_wins,government,absent,absent,government,government,absent,government,government
3330,Motions — Education Funding,https://theyvoteforyou.org.au/divisions/senate/2014-07-14/4,2014-07-14,3:41 PM,80.3,gov_loses,absent,absent,government,absent,absent,labor,absent,government
3331,Motions — Asylum Seekers — Disclose information,https://theyvoteforyou.org.au/divisions/senate/2014-07-14/5,2014-07-14,3:55 PM,85.5,gov_loses,labor,labor,labor,labor,labor,labor,labor,government
3332,Motions — Asylum Seekers — Against 'on water' screening and transfer practices,https://theyvoteforyou.org.au/divisions/senate/2014-07-14/6,2014-07-14,3:59 PM,78.9,gov_loses,absent,absent,government,labor,absent,government,absent,government
3333,Regulations and Determinations — Higher Education (Maximum Amounts for Other Grants) Determination 2013; Disallowance,https://theyvoteforyou.org.au/divisions/senate/2014-07-14/7,2014-07-14,6:07 PM,82.9,gov_loses,labor,labor,government,absent,labor,labor,labor,government
3334,Regulations and Determinations — Migration Amendment (Bridging Visas–Code of Behaviour) Regulation 2013; Disallowance,https://theyvoteforyou.org.au/divisions/senate/2014-07-14/8,2014-07-14,8:03 PM,77.6,gov_wins,government,government,government,absent,government,absent,government,government
3335,"Trade Support Loans Bill 2014, Trade Support Loans (Consequential Amendments) Bill 2014 - Second Reading - Add proviso to motion to agree with bill's main idea",https://theyvoteforyou.org.au/divisions/senate/2014-07-14/9,2014-07-14,8:29 PM,89.5,gov_loses,labor,labor,government,absent,labor,absent,labor,government
3336,"Trade Support Loans Bill 2014, Trade Support Loans (Consequential Amendments) Bill 2014 - Second Reading - Agree to the main idea (with two provisos)",https://theyvoteforyou.org.au/divisions/senate/2014-07-14/10,2014-07-14,8:37 PM,81.6,gov_wins,greens,greens,government,absent,greens,greens,greens,government
3337,"Trade Support Loans Bill 2014, Trade Support Loans (Consequential Amendments) Bill 2014 - In Committee - Increase repayment income threshold and lower repayment rates",https://theyvoteforyou.org.au/divisions/senate/2014-07-14/11,2014-07-14,9:18 PM,71.1,gov_wins,greens,greens,government,absent,greens,greens,greens,government
3339,Motions — Affordable Housing,https://theyvoteforyou.org.au/divisions/senate/2014-07-15/1,2014-07-15,3:55 PM,81.6,gov_loses,absent,absent,government,absent,labor,labor,absent,government
3340,Documents — Air Warfare Destroyer; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2014-07-15/2,2014-07-15,3:59 PM,81.6,gov_loses,absent,absent,labor,absent,labor,labor,absent,labor
3341,Regulations and Determinations — Corporations Amendment (Streamlining Future of Financial Advice) Regulation 2014; Disallowance,https://theyvoteforyou.org.au/divisions/senate/2014-07-15/3,2014-07-15,4:59 PM,85.5,gov_wins,government,government,government,absent,government,labor,government,government
3342,Business — Days and Hours of Meeting,https://theyvoteforyou.org.au/divisions/senate/2014-07-15/4,2014-07-15,6:33 PM,76.3,gov_wins,government,government,government,government,government,government,government,government
3343,Clean Energy Legislation (Carbon Tax Repeal) Bill 2014 and related bills - Second Reading - Protect from climate change,https://theyvoteforyou.org.au/divisions/senate/2014-07-15/5,2014-07-15,9:31 PM,89.5,gov_wins,government,government,government,government,government,government,government,government
3344,Clean Energy Legislation (Carbon Tax Repeal) Bill 2014 and related bills - Second Reading - Read a second time,https://theyvoteforyou.org.au/divisions/senate/2014-07-15/6,2014-07-15,9:36 PM,88.2,gov_wins,government,government,government,government,government,government,government,government
3355,Clean Energy Legislation (Carbon Tax Repeal) Bill 2014 - In Committee - Emissions trading scheme,https://theyvoteforyou.org.au/divisions/senate/2014-07-17/1,2014-07-17,9:57 AM,90.8,gov_wins,government,government,government,absent,government,absent,government,government
3356,Clean Energy Legislation (Carbon Tax Repeal) Bill 2014 - In Committee - Definition of 'electricity retailer',https://theyvoteforyou.org.au/divisions/senate/2014-07-17/2,2014-07-17,10:14 AM,72.4,gov_wins,government,government,government,government,government,absent,government,government
